-3.695235, 10.128048, 3.027343, -3.999707, 8.485498, 3.514502, -3.999694, 8.982350, 4.042320
-11.685821, 1.147963, -1.418915, -11.803442, -0.000002, -2.163058, -11.912500, -0.000007, -1.446444
-1.530616, -8.289916, 12.501447, -0.000009, -7.942264, 12.964362, -0.000002, -7.985998, 12.483070
-9.517472, 2.121159, 5.753516, -10.423294, 1.147966, 5.470563, -10.073961, 1.147955, 6.089915
1.530618, -2.945012, 19.765372, 2.828218, -3.252468, 20.576050, 1.530620, -3.408504, 19.573386
-2.828215, -8.364018, 15.764343, -1.530619, -7.573390, 15.408496, -2.828208, -8.576043, 15.252471
1.530624, 5.565712, -2.675592, 0.000004, 5.673677, -2.960257, 1.530627, 6.441648, -2.312765
2.828220, 8.576054, 15.252467, 3.695240, 9.995623, 15.114757, 3.695243, 9.789318, 15.712604
-10.942804, -0.000010, -4.924948, -10.423280, -1.147964, -5.470563, -10.734570, -1.147967, -4.831248
2.828215, 2.728729, 3.243225, 3.695234, 2.505561, 1.834555, 3.695233, 3.114760, 2.004387
-1.340526, 2.121170, 11.040301, -1.418920, 1.147965, 11.685837, -0.671490, 2.121166, 11.101089
-2.828210, 4.745065, 19.849289, -1.530611, 4.296521, 19.107304, -2.828220, 4.262484, 20.121474
-24.999990, -3.619310, 17.703116, 25.000000, -3.619311, 17.703127, -24.999993, -3.505227, 17.927017
-9.687888, -1.147966, -6.687068, -8.754578, -2.121157, -6.858769, -9.152729, -2.121156, -6.317676
-3.695243, -0.816972, -1.506226, -3.999707, -1.446484, 0.087192, -3.999705, -0.724562, 0.021604
-5.886974, -2.121164, -3.558794, -5.330478, -1.147959, -3.222393, -6.091112, -2.121160, -3.196869
0.000003, -1.928582, 27.883346, -1.530609, -1.891882, 27.581110, -0.000003, -2.884080, 27.737919
-1.530621, -6.441659, 26.312754, -2.828219, -5.258257, 25.864910, -2.828222, -6.085810, 25.522118
9.488721, -2.771439, 3.598588, 8.415348, -2.999783, 3.191519, 9.688693, -2.771428, 3.019113
3.695234, -11.579517, 4.999938, 2.828222, -13.130008, 5.108846, 2.828217, -12.689969, 4.328649
-0.474117, -2.771427, 7.837928, -0.829173, -2.121167, 6.828901, -0.415349, -2.121165, 6.866508
-1.530610, 6.216428, 17.507265, -0.000000, 5.988528, 17.305384, -1.530610, 5.872566, 17.872562
-0.000009, -7.986009, 12.483062, 1.530622, -8.289905, 12.501452, -0.000010, -8.000590, 11.999999
10.074203, -2.771428, 1.223239, 8.852806, -2.999769, 1.622341, 8.934612, -2.999783, 1.084861
-1.530621, 15.438453, 14.829197, -2.828218, 14.720402, 13.787372, -2.828216, 14.585626, 14.672918
6.126764, 1.147963, 1.122778, 6.766380, 2.121166, 1.239985, 6.183389, 1.147971, 0.750794
1.530626, 8.305064, 11.999992, 2.828211, 9.172075, 11.999993, 1.530610, 8.289903, 12.501449
1.530612, -1.497021, 20.169014, 2.828224, -1.653318, 21.021840, 1.530613, -1.987529, 20.063720
-1.622331, 2.999782, 8.852800, -1.829257, 2.771429, 9.981965, -1.084863, 2.999768, 8.934605
0.000009, -7.638350, 9.619790, 1.530612, -8.063729, 10.012466, 1.530620, -7.929015, 9.529211
2.828222, 4.411527, -2.157102, 1.530624, 3.756197, -3.239450, 1.530609, 4.669477, -2.984861
-0.612724, 2.771434, 10.129672, -0.671491, 2.121163, 11.101097, 0.000009, 2.771427, 10.148193
-1.530620, -14.312753, 18.441642, -2.828211, -13.522125, 18.085819, -1.530623, -14.675581, 17.565724
3.999696, 6.816940, 21.876047, 3.695242, 7.686447, 23.135729, 3.999709, 6.208209, 22.269626
-2.828216, 8.576041, 8.747534, -1.530619, 7.765366, 9.054976, -2.828210, 8.756772, 9.271268
-1.530618, -1.987528, 20.063728, -0.000004, -1.442146, 19.869542, 0.000002, -1.914660, 19.768115
-6.719819, 2.771425, -4.062263, -7.702223, 2.999770, -4.656161, -6.952837, 2.771436, -3.649120
-4.723445, -0.000001, -3.700595, -4.903201, 1.147966, -3.841409, -4.938268, 0.000003, -3.408644
-0.671494, -2.121165, 11.101100, -1.223238, -2.771426, 10.074197, -0.612735, -2.771436, 10.129672
-9.981970, 2.771422, -1.829260, -10.939216, 2.121153, -2.004680, -10.074208, 2.771423, -1.223223
-2.828213, -6.085821, 25.522119, -3.695232, -5.553268, 24.338838, -2.828215, -6.891156, 25.129991
-0.000001, 2.771422, -7.852259, 0.000001, 2.999765, -9.000232, -0.474105, 2.771440, -7.837943
3.695239, 9.789319, 8.287400, 3.999709, 11.220484, 7.744645, 3.695239, 9.995619, 8.885248
-1.530616, -1.987527, 20.063725, 0.000006, -1.914661, 19.768113, -1.530613, -2.470789, 19.929010
6.687071, -1.147972, -9.687890, 6.858771, -2.121163, -8.754571, 6.317666, -2.121166, -9.152729
2.828214, 6.085820, -1.522115, 1.530612, 6.441654, -2.312769, 2.828223, 6.891161, -1.130002
3.695235, 5.416361, 20.959756, 3.999697, 6.816945, 21.876053, 3.999703, 6.208211, 22.269637
9.266454, 1.147972, 7.259799, 8.982122, -0.000003, 7.957462, 9.446198, -0.000001, 7.400623
-1.530627, 1.987538, 3.936277, 0.000005, 1.914676, 4.231888, -1.530621, 2.470775, 4.070980
-5.661364, 2.121162, -3.907750, -6.462278, 2.771425, -4.460594, -5.886982, 2.121169, -3.558795
-5.989509, -0.000002, 0.362300, -6.217428, 1.147959, 0.376090, -5.956691, -0.000000, 0.723272
10.073959, -1.147959, 6.089916, 9.152718, -2.121167, 6.317669, 9.517479, -2.121153, 5.753518
-10.734574, -1.147968, 4.831237, -10.398687, -2.121160, 3.943703, -10.141590, -2.121159, 4.564359
2.828209, 8.423554, 24.203625, 1.530620, 8.916077, 24.917172, 2.828224, 7.671360, 24.689972
0.671483, 2.121154, 11.101101, 0.710751, 1.147971, 11.750180, 1.340537, 2.121156, 11.040294
0.000008, 6.566600, -2.590392, -1.530617, 6.441647, -2.312756, 0.000000, 7.435572, -2.167289
3.695241, 10.651311, 20.344778, 2.828211, 12.203634, 20.423558, 2.828224, 11.672757, 21.145029
-6.089922, 1.147966, -10.073953, -5.576669, 0.000008, -10.625478, -6.208055, 0.000008, -10.269380
2.828222, 5.656589, 19.220109, 3.695244, 6.456851, 20.241566, 2.828210, 5.210338, 19.548484
4.903206, 1.147963, -3.841411, 5.415084, 2.121167, -4.242457, 4.662320, 1.147972, -4.130452
-2.828213, -11.672762, 21.145026, -3.695234, -10.651319, 20.344781, -2.828223, -12.203629, 20.423564
-7.160477, -2.771435, -3.222662, -6.091116, -2.121153, -3.196853, -6.273024, -2.121151, -2.823260
24.999998, 0.749522, 19.929151, 24.999994, 0.501338, 19.968457, 24.999994, 0.994760, 19.874334
-2.828219, -8.121483, 7.737516, -1.530627, -7.573384, 8.591499, -1.530618, -7.353756, 8.140453
-1.530622, -8.244504, 10.998928, 0.000009, -7.942265, 11.035626, -1.530614, -8.169016, 10.502980
-1.415417, 2.771436, 7.723631, -1.622329, 2.999771, 8.852798, -0.946478, 2.771427, 7.795016
9.488712, -2.771427, -3.598592, 8.592705, -2.999771, -2.677595, 8.415347, -2.999767, -3.191515
-0.000002, -13.167738, 21.089043, -1.530616, -12.355274, 21.679736, -1.530610, -12.917172, 20.916081
-2.828211, 1.787385, -2.720399, -3.695250, 0.816984, -1.506229, -3.695244, 1.630976, -1.432255
1.530621, -7.353757, 8.140442, 2.828222, -8.121478, 7.737515, 1.530620, -7.107323, 7.703479
0.000002, -2.999766, 9.000231, -0.474104, -2.771421, 7.837933, 0.000002, -2.771436, 7.852252
2.828220, 3.764345, 3.635987, 3.695243, 3.712603, 2.210677, 3.695235, 4.296883, 2.452700
-24.999994, -1.927025, 12.494773, -24.999990, -0.501342, 19.968451, -25.000002, -1.703122, 12.380692
-6.687070, 1.147956, 9.687874, -6.816777, 0.000000, 9.875805, -6.089921, 1.147966, 10.073961
-3.695243, -13.309272, 9.560977, -3.999706, -11.803740, 9.836877, -3.695237, -13.137737, 8.761844
-3.558804, 2.121153, -5.886973, -3.649132, 2.771433, -6.952841, -4.062266, 2.771440, -6.719821
-9.688697, -2.771421, -3.019115, -8.592706, -2.999780, -2.677589, -9.853308, -2.771428, -2.428625
-1.530616, 0.501447, 3.710093, -0.000006, 0.000008, 3.999402, 0.000002, 0.483067, 4.013999
5.877507, 2.771426, -5.207002, 7.084829, 2.999782, -5.550611, 6.736772, 2.999777, -5.968255
1.530624, 11.098429, 23.098421, 0.000005, 11.313710, 23.313717, 1.530622, 10.408064, 23.748289
3.693810, 2.999779, -8.207298, 4.164943, 2.771429, -9.254137, 3.191530, 2.999783, -8.415356
1.415417, 2.771438, 7.723636, 1.084859, 2.999784, 8.934602, 1.622328, 2.999779, 8.852800
-2.828210, -7.220114, 17.656592, -1.530614, -6.216422, 17.507269, -1.530620, -6.537607, 17.121881
-7.969301, -2.999783, 4.182614, -7.160467, -2.771427, 3.222665, -6.952824, -2.771427, 3.649118
3.999699, 7.400807, 21.446433, 3.695234, 8.972665, 22.128042, 3.695232, 8.344768, 22.651311
-3.695246, 3.712605, 2.210684, -2.828224, 2.728719, 3.243216, -2.828224, 3.252469, 3.423952
-2.894665, -1.147964, 5.515317, -2.788551, -0.000007, 5.313132, -2.556379, -1.147973, 5.680030
-5.135064, -0.000001, -3.104266, -5.126194, 1.147956, -3.538357, -5.330493, 1.147962, -3.222384
3.695238, 8.241564, 18.456858, 3.999697, 9.876061, 18.816946, 3.999692, 9.446433, 19.400813
-1.530625, -2.829199, -3.438454, -2.828208, -2.672923, -2.585627, -1.530622, -1.891893, -3.581108
-0.474111, 2.771425, -7.837936, -0.543412, 2.999784, -8.983806, -0.946481, 2.771429, -7.795012
-2.004687, 2.121163, 10.939219, -2.121896, 1.147959, 11.578828, -1.340527, 2.121155, 11.040295
3.695243, -12.651621, 7.201872, 2.828210, -14.157094, 7.588462, 2.828220, -13.864905, 6.741728
8.811211, -1.147973, 7.806046, 8.324480, -2.121164, 7.374851, 9.266446, -1.147974, 7.259812
1.530617, -13.897717, 4.705920, -0.000000, -14.590404, 5.433394, -0.000009, -14.167306, 4.564434
3.999694, 7.957663, 3.017651, 3.695241, 8.972665, 1.871965, 3.999696, 8.485484, 3.514516
-1.530628, 5.121889, 18.537602, 0.000005, 4.934130, 18.297930, -1.530626, 4.717805, 18.834931
6.091105, 2.121166, 3.196861, 6.952833, 2.771435, 3.649130, 6.273022, 2.121152, 2.823263
1.530613, -7.294091, -1.897711, 0.000000, -7.435575, -2.167305, 1.530615, -6.441660, -2.312752
-3.695250, -1.630979, 25.432266, -3.999708, -0.724555, 23.978416, -3.999694, -1.446476, 23.912810
-3.695246, 0.632136, 22.450573, -2.828206, 0.553790, 21.155342, -3.695241, 0.000007, 22.469686
0.000005, 2.837051, 4.519303, 1.530617, 2.470783, 4.070996, 1.530627, 2.945012, 4.234642
-3.999708, -8.485497, 3.514514, -3.695237, -7.403190, 4.596827, -3.999702, -7.957672, 3.017648
-5.753508, 2.121156, -9.517474, -6.089924, 1.147972, -10.073953, -6.317669, 2.121152, -9.152717
-25.000006, -3.236071, 13.648865, -24.999993, -0.501328, 19.968459, -25.000007, -3.082057, 13.450309
-0.000004, 0.483056, 4.013990, 1.530610, 0.000006, 3.694949, 1.530617, 0.501453, 3.710095
6.866505, 2.121160, 0.415340, 7.795010, 2.771424, 0.946480, 7.837940, 2.771439, 0.474113
-3.695234, 8.241567, 5.543151, -2.828223, 7.220119, 6.343402, -3.695247, 8.616374, 6.052543
24.999992, 2.915882, 13.261814, -25.000004, 2.915882, 13.261814, 25.000008, 3.082056, 13.450303
1.418917, 1.147960, -11.685818, 1.446432, -0.000003, -11.912514, 0.710760, 1.147956, -11.750185
3.693798, -2.999779, 8.207311, 3.222675, -2.771432, 7.160473, 4.182614, -2.999774, 7.969311
-5.550605, 2.999773, -7.084825, -5.764834, 2.771438, -8.351797, -6.258578, 2.771433, -7.988479
-6.828902, -2.121163, -0.829184, -6.183384, -1.147967, -0.750793, -6.866519, -2.121158, -0.415341
6.181175, 2.771429, -4.842635, 7.407035, 2.999767, -5.112702, 7.084827, 2.999769, -5.550602
25.000010, 1.472493, 12.280899, 25.000006, 0.501325, 19.968459, 24.999991, 1.236061, 12.195781
1.530621, 12.917184, 3.083910, -0.000000, 12.594939, 2.132490, 0.000007, 13.167740, 2.910967
10.939218, 2.121162, 2.004692, 11.429601, 1.147974, 2.817145, 11.578837, 1.147969, 2.121898
-6.679163, 2.121161, -1.646273, -7.496724, 2.771439, -2.336066, -7.624094, 2.771427, -1.879166
10.942805, -0.000006, 4.924957, 10.734571, -1.147969, 4.831235, 11.220197, 0.000006, 4.255263
2.828215, 14.801470, 11.104667, 1.530611, 15.581112, 10.108119, 1.530616, 15.666909, 11.052332
4.460594, 2.771433, -6.462276, 5.550613, 2.999769, -7.084827, 5.112713, 2.999769, -7.407047
1.530614, 14.984860, 7.330532, -0.000001, 15.275533, 7.239951, 1.530620, 15.239457, 8.243810
-1.530619, 4.669480, -2.984852, -2.828214, 3.548700, -2.397616, -2.828220, 4.411523, -2.157087
4.716106, 2.771430, 8.985781, 4.564367, 2.121152, 10.141588, 5.168358, 2.121160, 9.847499
-7.496713, 2.771432, 2.336070, -8.592705, 2.999785, 2.677589, -7.342000, 2.771433, 2.784443
8.485288, 0.000002, -8.485282, 8.811207, -1.147970, -7.806059, 8.323817, -1.147961, -8.323821
8.592703, -2.999779, 2.677590, 7.341993, -2.771428, 2.784444, 7.496711, -2.771429, 2.336063
-1.530620, 5.565717, 26.675580, -2.828221, 5.258274, 25.864902, -1.530622, 4.669462, 26.984853
2.817149, -1.147969, 11.429585, 2.661528, -2.121155, 10.798219, 3.502104, -1.147963, 11.238640
3.943697, -2.121157, 10.398685, 3.019127, -2.771432, 9.688684, 3.598606, -2.771438, 9.488726
0.710758, -1.147957, -11.750176, 0.671484, -2.121154, -11.101089, 0.000001, -1.147970, -11.771664
2.153890, -2.999771, -8.738704, 2.336080, -2.771434, -7.496726, 1.879159, -2.771432, -7.624089
1.122767, -1.147956, -6.126762, 1.436010, 0.000003, -5.826094, 1.081602, 0.000001, -5.902168
5.135079, -0.000005, 3.104250, 5.330492, 1.147957, 3.222389, 5.313143, -0.000010, 2.788539
-4.864242, 2.121152, 4.864233, -5.552392, 2.771436, 5.552379, -4.561655, 2.121164, 5.149063
-1.530611, -8.119898, -1.431946, -2.828221, -7.671350, -0.689975, -1.530625, -7.294090, -1.897702
3.999707, 9.876051, 18.816953, 3.695239, 11.135730, 19.686440, 3.999698, 9.446440, 19.400817
-3.999697, -0.000006, 24.000307, -3.695232, -0.000003, 22.469689, -3.999694, -0.724560, 23.978402
-3.695243, -4.865513, 2.729561, -2.828212, -4.745061, 4.150704, -2.828205, -4.262482, 3.878532
-2.828223, 9.172084, 12.000005, -1.530622, 8.305064, 11.999991, -2.828210, 9.155347, 12.553798
-2.121900, 1.147958, -11.578839, -2.163064, -0.000009, -11.803436, -2.817133, 1.147966, -11.429594
-1.530610, -8.244501, 10.998932, 0.000006, -7.985999, 11.516942, -0.000005, -7.942266, 11.035627
-10.129664, 2.771435, 0.612742, -11.101087, 2.121167, 0.671488, -10.074196, 2.771433, 1.223234
3.695237, -10.469674, 12.000002, 3.999702, -12.000306, 12.000000, 3.695235, -10.450585, 11.367858
1.530615, -1.987533, 20.063728, 2.828221, -1.653323, 21.021850, 2.828219, -2.195028, 20.905568
1.530614, -13.431950, 20.119895, 0.000007, -13.692494, 20.277409, 1.530619, -13.897710, 19.294072
-10.141584, -2.121159, -4.564349, -8.985780, -2.771438, -4.716102, -9.254141, -2.771440, -4.164941
-1.530629, -11.098425, 0.901583, -2.828208, -10.485341, 1.514661, -1.530613, -10.408073, 0.251711
-5.886972, 2.121165, 3.558806, -6.719827, 2.771425, 4.062265, -5.661350, 2.121154, 3.907757
6.952832, -2.771425, -3.649119, 6.273022, -2.121170, -2.823254, 6.091104, -2.121154, -3.196862
3.695233, 4.865507, 2.729556, 3.999692, 4.925080, 1.056924, 3.999708, 5.576817, 1.374269
-3.538361, 1.147967, -5.126192, -3.558808, 2.121151, -5.886972, -3.907759, 2.121159, -5.661363
2.828217, -9.145026, 23.672768, 1.530614, -8.916084, 24.917169, 1.530615, -9.679735, 24.355265
1.530626, -5.565719, -2.675593, -0.000008, -6.566611, -2.590400, 0.000003, -5.673670, -2.960256
-6.432040, 2.121163, -2.439354, -7.160471, 2.771429, -3.222667, -7.341994, 2.771436, -2.784451
6.567588, 2.121165, -2.046544, 7.496724, 2.771438, -2.336071, 6.432035, 2.121160, -2.439352
-5.415085, 2.121153, -4.242457, -5.877495, 2.771432, -5.207011, -6.181173, 2.771427, -4.842633
-5.610516, -0.000010, 2.127793, -5.824017, 1.147956, 2.208767, -5.471810, 0.000003, 2.462653
-11.578828, 1.147970, 2.121901, -11.912498, 0.000001, 1.446430, -11.803446, -0.000004, 2.163069
5.728750, -0.000009, 1.785162, 5.824019, 1.147965, 2.208752, 5.946763, 1.147956, 1.853083
-11.429584, 1.147971, -2.817136, -11.456658, -0.000003, -3.570037, -11.651300, 0.000010, -2.871783
-3.999695, 7.957672, 20.982354, -3.695243, 6.942674, 19.836659, -3.999698, 7.400802, 21.446445
-11.040308, -2.121167, -1.340532, -10.074206, -2.771432, -1.223237, -11.101096, -2.121164, -0.671485
-6.089926, 1.147965, 10.073971, -6.816772, -0.000010, 9.875805, -6.208048, 0.000003, 10.269369
2.828207, -8.576051, 8.747526, 3.695248, -9.995617, 8.885245, 3.695233, -9.789332, 8.287409
-3.695238, 11.135725, 4.313567, -3.999694, 9.876058, 5.183060, -3.695241, 11.579507, 4.999940
5.250052, -2.771431, -8.684636, 4.656148, -2.999784, -7.702220, 4.716090, -2.771432, -8.985769
0.000001, -7.638341, 14.380198, 1.530610, -7.765367, 14.945007, 1.530621, -7.929005, 14.470771
-1.530628, -2.470781, 19.929015, -0.000001, -1.914666, 19.768118, -0.000004, -2.380208, 19.638334
-2.828221, 12.203621, 3.576435, -3.695240, 10.651325, 3.655223, -3.695239, 11.135738, 4.313569
6.866510, -2.121153, -0.415351, 6.217436, -1.147955, -0.376080, 6.828902, -2.121158, -0.829170
-3.558799, -2.121159, 5.886977, -3.222398, -1.147965, 5.330492, -3.196866, -2.121164, 6.091113
2.828205, -13.864898, 6.741745, 1.530620, -14.675585, 6.434278, 2.828210, -13.522123, 5.914189
0.474107, -2.771441, -7.837935, 0.829186, -2.121165, -6.828913, 0.415344, -2.121154, -6.866505
-6.208044, 0.000005, -10.269381, -5.470561, -1.147959, -10.423282, -6.089928, -1.147963, -10.073970
7.407044, 2.999766, 5.112707, 8.351800, 2.771433, 5.764837, 7.702228, 2.999767, 4.656147
6.736772, 2.999783, -5.968247, 7.988480, 2.771440, -6.258584, 7.596034, 2.771423, -6.729492
5.824029, -1.147974, -2.208770, 5.610528, 0.000002, -2.127784, 5.680035, -1.147972, -2.556373
3.695232, 12.651626, 7.201877, 2.828214, 13.864904, 6.741744, 3.695246, 12.918251, 7.974514
-3.695236, 7.686442, 0.864272, -3.999700, 6.816948, 2.123946, -3.695241, 8.344774, 1.348686
0.750793, -1.147971, 6.183385, 0.723283, 0.000009, 5.956708, 1.122776, -1.147962, 6.126763
6.181172, -2.771429, 4.842646, 5.415075, -2.121160, 4.242457, 6.462294, -2.771426, 4.460584
-1.530625, 8.244511, 13.001063, -0.000007, 7.942274, 12.964361, -1.530617, 8.169027, 13.497028
6.364124, -2.999768, 6.364121, 5.207011, -2.771434, 5.877500, 5.552397, -2.771428, 5.552396
8.415364, 2.999777, -3.191524, 9.688681, 2.771432, -3.019109, 9.488730, 2.771431, -3.598594
-1.530626, -10.408063, 0.251726, -2.828220, -9.833132, 0.900699, -1.530620, -9.679743, -0.355267
-2.828209, -6.865402, 18.082226, -1.530624, -5.872565, 17.872571, -1.530609, -6.216424, 17.507271
1.530618, -14.984865, 7.330531, 0.000004, -15.535068, 8.170950, 0.000001, -15.275542, 7.239942
-6.217421, 1.147961, -0.376090, -6.828903, 2.121163, -0.829186, -6.866508, 2.121159, -0.415338
7.175856, -2.771436, -7.175850, 6.364115, -2.999784, -6.364110, 6.729492, -2.771439, -7.596028
8.934614, 2.999778, 1.084862, 10.074200, 2.771427, 1.223228, 8.983813, 2.999784, 0.543414
6.567596, 2.121155, 2.046541, 7.496709, 2.771434, 2.336069, 6.679161, 2.121171, 1.646276
0.612729, 2.771423, 10.129674, 0.671495, 2.121159, 11.101097, 1.223235, 2.771426, 10.074202
-4.404420, -1.147955, 4.404433, -4.491392, -0.000000, 3.979025, -4.242952, 0.000000, 4.242963
11.803442, -0.000002, -2.163058, 11.578829, -1.147963, -2.121902, 11.651303, 0.000004, -2.871785
0.000007, 1.442144, 19.869554, 1.530613, 1.497026, 20.169015, -0.000008, 0.964361, 19.942263
0.000006, 9.089029, -1.167738, -1.530620, 8.916083, -0.917174, -0.000010, 9.867498, -0.594935
-4.164940, -2.771434, 9.254128, -3.693803, -2.999765, 8.207300, -3.598601, -2.771423, 9.488725
-9.687885, -1.147972, 6.687062, -9.152714, -2.121163, 6.317658, -9.266460, -1.147974, 7.259800
1.490640, 1.147970, 6.047800, 1.646260, 2.121170, 6.679169, 1.853082, 1.147957, 5.946768
-2.828220, -11.099304, 21.833128, -3.695244, -9.567813, 21.567814, -3.695246, -10.128037, 20.972651
-2.677602, 2.999777, -8.592713, -2.428616, 2.771426, -9.853306, -3.019123, 2.771438, -9.688692
2.046538, 2.121152, -6.567587, 2.784443, 2.771433, -7.341992, 2.336076, 2.771432, -7.496710
1.530625, -15.239458, 8.243816, -0.000000, -15.737911, 9.115914, -0.000007, -15.535061, 8.170950
-3.999693, 9.876056, 18.816949, -3.695247, 8.959766, 17.416353, -3.695236, 8.616385, 17.947455
2.828220, -12.203635, 20.423561, 1.530617, -12.917169, 20.916079, 2.828218, -12.689972, 19.671343
6.000460, -0.000003, 0.000010, 6.217427, 1.147955, 0.376084, 6.228787, 1.147963, 0.000005
1.530621, -12.917175, 20.916080, -0.000009, -13.167743, 21.089040, 1.530618, -13.431945, 20.119901
-0.000003, 6.566599, 26.590397, -1.530614, 7.294079, 25.897706, -1.530621, 6.441653, 26.312763
-7.806061, -1.147973, 8.811210, -7.864000, -2.121168, 7.864005, -7.374848, -2.121162, 8.324483
7.806047, 1.147964, -8.811206, 8.485284, -0.000002, -8.485287, 7.957468, 0.000001, -8.982122
-3.695249, -7.000058, 23.579515, -3.999697, -5.576823, 22.625734, -3.999693, -6.208204, 22.269627
-3.999703, 0.724551, 23.978401, -3.695249, 0.632134, 22.450577, -3.999700, -0.000006, 24.000294
3.695245, 0.816975, 25.506231, 2.828209, 0.895323, 26.801465, 3.695243, -0.000007, 25.530911
-5.250034, -2.771430, -8.684628, -4.656166, -2.999785, -7.702219, -5.764821, -2.771435, -8.351806
-3.999696, 6.208204, 22.269635, -3.695234, 5.947456, 20.616382, -3.695251, 5.416371, 20.959754
2.828213, -3.252471, 3.423957, 3.695247, -4.296892, 2.452701, 3.695237, -3.712604, 2.210683
3.943695, -2.121163, 10.398684, 3.598592, -2.771438, 9.488715, 4.564353, -2.121154, 10.141587
1.530617, -5.507269, 5.783573, 2.828224, -6.082218, 5.134592, 1.530619, -5.121877, 5.462395
11.456647, -0.000004, 3.570033, 11.006689, -1.147968, 4.174291, 11.238650, -1.147967, 3.502109
2.828214, -4.411532, 26.157097, 1.530625, -3.756197, 27.239462, 1.530610, -4.669478, 26.984855
-3.695235, 0.816971, -1.506238, -3.999704, 0.724551, 0.021591, -3.695245, 1.630968, -1.432260
-2.828221, 2.195031, 20.905570, -1.530624, 2.470790, 19.929016, -1.530629, 1.987532, 20.063725
-5.415076, -2.121168, 4.242456, -5.126190, -1.147964, 3.538365, -4.903204, -1.147966, 3.841422
-25.000001, -1.927014, 19.505230, -25.000000, -0.501329, 19.968459, -25.000004, -2.143300, 19.377317
3.538349, 1.147958, 5.126206, 3.558801, 2.121155, 5.886983, 3.907758, 2.121162, 5.661358
1.530620, 0.501441, 20.289900, 2.828217, 0.553796, 21.155345, 1.530616, 0.000007, 20.305060
3.999692, -11.978407, 11.275433, 3.695236, -13.506234, 11.183033, 3.999696, -11.912802, 10.553516
-1.530610, 8.916081, 24.917174, -2.828209, 9.145032, 23.672756, -2.828215, 8.423549, 24.203634
-3.695246, 2.439021, -1.309289, -3.999692, 1.446484, 0.087199, -3.999699, 2.163112, 0.196269
4.924952, 0.000009, -10.942789, 4.831237, -1.147957, -10.734564, 4.255259, 0.000005, -11.220186
-9.254125, -2.771425, -4.164951, -7.969305, -2.999776, -4.182605, -8.207308, -2.999784, -3.693801
4.924959, 0.000003, 10.942802, 4.174297, -1.147958, 11.006695, 4.831239, -1.147968, 10.734572
-3.999694, -5.576812, 22.625734, -3.695247, -4.296882, 21.547292, -3.695241, -4.865496, 21.270445
-2.823257, 2.121152, 6.273013, -3.222665, 2.771440, 7.160482, -2.439359, 2.121154, 6.432039
-8.852807, 2.999767, -1.622334, -9.853308, 2.771439, -2.428623, -9.981962, 2.771431, -1.829261
-0.000008, -11.313704, 0.686291, -1.530618, -11.748283, 1.591933, -1.530619, -11.098414, 0.901575
5.946759, 1.147959, 1.853080, 6.567579, 2.121157, 2.046542, 6.047795, 1.147969, 1.490644
-3.695237, -5.553269, -0.338850, -3.999702, -5.576822, 1.374257, -3.999710, -4.925075, 1.056938
1.530621, 2.945017, 4.234628, 2.828209, 3.252462, 3.423946, 1.530625, 3.408504, 4.426621
0.710759, -1.147966, 11.750187, -0.000001, -2.121161, 11.121389, 0.671488, -2.121158, 11.101096
